month,year,group_of_product,product,sub_product,line_of_business,branch,channel,agent,gross_written_premium,net_written_premium,earned_premium,claims_reported,claims_paid,outstanding_claims,commissions,brokerage_costs,direct_costs,indirect_costs,reinsurance_costs,receivables,budget,actual,forecast
6,2025,Medical Insurance,Group Medical,Corporate,Medical Insurance,Salalah,Direct,Agent-005,39797.0,36513.0,33087.0,21486.0,18072.0,3414.0,5080.0,523.0,2004.0,1715.0,7913.0,4119.0,37925.0,39797.0,39573.0
6,2025,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sohar,Broker,Agent-005,52373.0,42109.0,37581.0,38978.0,29902.0,9077.0,6798.0,1125.0,3745.0,2342.0,4722.0,15542.0,54280.0,52373.0,51892.0
6,2025,Medical Insurance,Individual Medical,Standard,Medical Insurance,Sohar,Broker,Agent-005,66408.0,49452.0,41388.0,27020.0,25651.0,1369.0,4382.0,1169.0,4299.0,2841.0,8570.0,26218.0,60284.0,66408.0,67691.0
6,2025,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Direct,Agent-004,40615.0,30932.0,25429.0,15955.0,14584.0,1371.0,3047.0,1880.0,1462.0,2011.0,7108.0,5478.0,37252.0,40615.0,42587.0
6,2025,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Nizwa,Broker,Agent-008,56503.0,52372.0,51949.0,39889.0,31750.0,8139.0,7230.0,1343.0,3913.0,2282.0,7697.0,22471.0,56161.0,56503.0,57581.0
6,2025,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sur,Digital,Agent-010,23733.0,18940.0,18369.0,13690.0,12478.0,1213.0,2985.0,314.0,1134.0,982.0,1761.0,5958.0,22868.0,23733.0,22080.0
6,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Sohar,Bancassurance,Agent-015,65151.0,61706.0,59096.0,47979.0,29502.0,18477.0,4388.0,2416.0,4910.0,1647.0,6356.0,18011.0,71661.0,65151.0,68274.0
6,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Bancassurance,Agent-002,46504.0,33996.0,33227.0,27465.0,21144.0,6320.0,3604.0,1924.0,3303.0,1438.0,8797.0,9809.0,42854.0,46504.0,44023.0
6,2025,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Nizwa,Broker,Agent-006,37439.0,31350.0,32082.0,27395.0,20728.0,6666.0,2206.0,721.0,2354.0,1205.0,5719.0,11232.0,38228.0,37439.0,35389.0
6,2025,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Nizwa,Broker,Agent-014,40823.0,35539.0,34161.0,25264.0,19608.0,5656.0,2203.0,737.0,1511.0,895.0,3997.0,13730.0,37681.0,40823.0,38285.0
6,2025,Travel Insurance,Individual Travel,Standard,Travel Insurance,Sur,Broker,Agent-015,42813.0,32929.0,34545.0,20747.0,13982.0,6765.0,4263.0,821.0,2482.0,1371.0,7900.0,16199.0,44638.0,42813.0,40866.0
6,2025,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sur,Bancassurance,Agent-014,46051.0,39862.0,35111.0,24978.0,17810.0,7167.0,3982.0,1703.0,2753.0,1258.0,2604.0,16431.0,45980.0,46051.0,46925.0
6,2025,Travel Insurance,Group Travel,Corporate,Travel Insurance,Nizwa,Digital,Agent-012,48600.0,40499.0,37483.0,18873.0,16251.0,2622.0,3576.0,592.0,3410.0,2233.0,4185.0,14885.0,43789.0,48600.0,50320.0
6,2025,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Bancassurance,Agent-002,36436.0,33164.0,26851.0,15480.0,11521.0,3959.0,3995.0,372.0,2141.0,1142.0,5265.0,13557.0,36005.0,36436.0,36754.0
6,2025,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Nizwa,Digital,Agent-008,50549.0,46571.0,46705.0,36853.0,28148.0,8704.0,5825.0,846.0,3985.0,1891.0,4512.0,17268.0,51424.0,50549.0,54186.0
7,2025,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Salalah,Bancassurance,Agent-003,42312.0,37629.0,31091.0,15724.0,14848.0,876.0,5993.0,2041.0,1401.0,1188.0,7838.0,5367.0,41901.0,42312.0,41238.0
7,2025,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Salalah,Bancassurance,Agent-002,52523.0,38242.0,37585.0,31374.0,25420.0,5953.0,4926.0,1143.0,1747.0,2543.0,5908.0,13066.0,51218.0,52523.0,56623.0
7,2025,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Direct,Agent-003,58184.0,52269.0,54847.0,37687.0,34021.0,3666.0,5834.0,1451.0,3617.0,2472.0,4895.0,14605.0,53690.0,58184.0,55544.0
7,2025,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Sur,Direct,Agent-009,16057.0,13904.0,14287.0,10636.0,9456.0,1180.0,1222.0,393.0,1070.0,696.0,2706.0,5171.0,15195.0,16057.0,15515.0
7,2025,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Nizwa,Bancassurance,Agent-008,60537.0,56368.0,57337.0,27517.0,25031.0,2486.0,4843.0,1673.0,4393.0,1799.0,5667.0,18197.0,66587.0,60537.0,56964.0
7,2025,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Nizwa,Broker,Agent-009,48722.0,43239.0,40589.0,32601.0,28048.0,4553.0,7236.0,2068.0,1624.0,2114.0,7184.0,6185.0,49750.0,48722.0,50677.0
7,2025,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sohar,Broker,Agent-004,50599.0,46500.0,39164.0,33325.0,29071.0,4255.0,4797.0,1598.0,1906.0,1308.0,6565.0,8470.0,53700.0,50599.0,51540.0
7,2025,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sur,Broker,Agent-001,39613.0,34857.0,28703.0,28609.0,21665.0,6944.0,3928.0,1299.0,1908.0,1654.0,2067.0,5889.0,37148.0,39613.0,40471.0
7,2025,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sur,Digital,Agent-004,36595.0,26317.0,21996.0,17932.0,11479.0,6453.0,4605.0,1104.0,1849.0,1528.0,3438.0,13228.0,37722.0,36595.0,35696.0
7,2025,Property Insurance,Fire & Perils,Residential,Property Insurance,Sur,Digital,Agent-003,43335.0,40050.0,41832.0,24455.0,20921.0,3534.0,4647.0,592.0,3364.0,1460.0,7978.0,12857.0,39913.0,43335.0,42760.0
7,2025,Property Insurance,Fire & Perils,Residential,Property Insurance,Sur,Direct,Agent-012,57696.0,40820.0,42516.0,30577.0,23588.0,6989.0,4612.0,775.0,3428.0,1751.0,8286.0,15389.0,54429.0,57696.0,57342.0
7,2025,Property Insurance,Property All Risks,Commercial,Property Insurance,Sur,Digital,Agent-013,43245.0,33179.0,30948.0,23372.0,21714.0,1658.0,5811.0,1733.0,2409.0,1421.0,2399.0,14984.0,42646.0,43245.0,42006.0
7,2025,Property Insurance,Property All Risks,Commercial,Property Insurance,Nizwa,Bancassurance,Agent-001,7594.0,35328.0,29259.0,28016.0,21148.0,6868.0,5493.0,1769.0,1910.0,1671.0,2410.0,4739.0,36877.0,7594.0,38638.0
7,2025,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Direct,Agent-003,53893.0,40857.0,38079.0,22558.0,15613.0,6945.0,7669.0,2690.0,2270.0,1421.0,5798.0,12598.0,49465.0,53893.0,50855.0
7,2025,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sohar,Digital,Agent-011,8942.0,37291.0,33866.0,30509.0,20078.0,10431.0,6203.0,535.0,3405.0,1080.0,7682.0,4713.0,47526.0,8942.0,45310.0
7,2025,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Salalah,Bancassurance,Agent-015,41480.0,32479.0,32147.0,28674.0,21864.0,6810.0,5218.0,1936.0,2674.0,1230.0,4957.0,7010.0,41135.0,41480.0,39793.0
7,2025,Medical Insurance,Group Medical,Corporate,Medical Insurance,Salalah,Bancassurance,Agent-007,38812.0,27182.0,27109.0,22003.0,20376.0,1627.0,4026.0,721.0,2520.0,1592.0,2322.0,11958.0,36580.0,38812.0,37287.0
7,2025,Medical Insurance,Group Medical,Corporate,Medical Insurance,Nizwa,Broker,Agent-002,21037.0,18894.0,18714.0,10811.0,6745.0,4066.0,1641.0,350.0,1640.0,937.0,1299.0,5344.0,20056.0,21037.0,19462.0
7,2025,Medical Insurance,Individual Medical,Standard,Medical Insurance,Salalah,Broker,Agent-015,31079.0,24932.0,22866.0,17345.0,12653.0,4692.0,3103.0,830.0,2431.0,685.0,4286.0,4913.0,30305.0,31079.0,31310.0
7,2025,Medical Insurance,Individual Medical,Standard,Medical Insurance,Sohar,Broker,Agent-007,58311.0,44564.0,44470.0,25577.0,19892.0,5685.0,7853.0,1525.0,3373.0,1375.0,3405.0,23084.0,54566.0,58311.0,56777.0
7,2025,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Broker,Agent-005,32034.0,26375.0,23993.0,21439.0,15203.0,6236.0,4614.0,683.0,1492.0,1553.0,5640.0,6249.0,31363.0,32034.0,33788.0
7,2025,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Muscat HQ,Broker,Agent-010,86094.0,28967.0,26721.0,25306.0,16215.0,9091.0,4408.0,519.0,2295.0,1250.0,3089.0,9057.0,37051.0,86094.0,34284.0
7,2025,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Salalah,Broker,Agent-013,56420.0,45161.0,38870.0,35905.0,25365.0,10540.0,3239.0,1489.0,3214.0,2763.0,7833.0,9168.0,60168.0,56420.0,54538.0
7,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Digital,Agent-013,44025.0,40327.0,32658.0,30375.0,25893.0,4482.0,3673.0,1303.0,2729.0,2127.0,7353.0,10062.0,45305.0,44025.0,41812.0
7,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Nizwa,Bancassurance,Agent-004,46691.0,38635.0,34580.0,30210.0,19117.0,11093.0,6904.0,2238.0,3456.0,2172.0,5914.0,11644.0,49680.0,46691.0,45072.0
7,2025,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sur,Broker,Agent-011,54835.0,49944.0,46113.0,32538.0,30077.0,2461.0,5035.0,1032.0,1895.0,2067.0,7768.0,15694.0,49759.0,54835.0,50689.0
7,2025,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Nizwa,Digital,Agent-009,33321.0,23947.0,20126.0,22418.0,19124.0,3294.0,3794.0,1187.0,2431.0,1000.0,3277.0,7585.0,36585.0,33321.0,33614.0
7,2025,Travel Insurance,Individual Travel,Standard,Travel Insurance,Sur,Digital,Agent-006,49501.0,42587.0,44589.0,20384.0,15455.0,4929.0,6958.0,1932.0,3004.0,1372.0,3865.0,10507.0,47076.0,49501.0,51944.0
7,2025,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sur,Direct,Agent-006,48366.0,43149.0,36283.0,19745.0,14494.0,5251.0,3320.0,636.0,2207.0,2238.0,2828.0,13051.0,48975.0,48366.0,48604.0
7,2025,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Digital,Agent-014,47786.0,45018.0,40606.0,25753.0,24304.0,1449.0,6112.0,1950.0,2640.0,2243.0,6555.0,14193.0,50534.0,47786.0,47072.0
8,2025,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Broker,Agent-003,62652.0,55994.0,49305.0,36391.0,22939.0,13452.0,8191.0,3030.0,2175.0,2628.0,11223.0,8323.0,59479.0,62652.0,61568.0
8,2025,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Digital,Agent-010,45205.0,36926.0,29903.0,27232.0,16580.0,10651.0,5790.0,1779.0,3312.0,1118.0,6346.0,15113.0,45348.0,45205.0,42535.0
8,2025,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Digital,Agent-014,38915.0,35353.0,34679.0,28912.0,24376.0,4536.0,2305.0,510.0,2755.0,1199.0,7341.0,5272.0,36571.0,38915.0,40616.0
8,2025,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Broker,Agent-004,55643.0,44261.0,42562.0,39925.0,27295.0,12630.0,6123.0,876.0,3748.0,1326.0,11129.0,7105.0,57706.0,55643.0,58110.0
8,2025,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Nizwa,Bancassurance,Agent-002,45651.0,40179.0,37972.0,19164.0,17697.0,1467.0,3043.0,1489.0,3469.0,2163.0,3432.0,7833.0,46581.0,45651.0,44462.0
8,2025,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Salalah,Bancassurance,Agent-009,49685.0,43364.0,43203.0,24735.0,15750.0,8985.0,4240.0,1750.0,3378.0,2305.0,9653.0,12859.0,53463.0,49685.0,47794.0
8,2025,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Nizwa,Digital,Agent-004,49715.0,38347.0,39170.0,35128.0,32736.0,2393.0,4761.0,2461.0,3443.0,1968.0,5709.0,17536.0,52341.0,49715.0,50395.0
8,2025,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Digital,Agent-010,43960.0,34301.0,31367.0,21346.0,15307.0,6039.0,3855.0,539.0,1406.0,1835.0,4248.0,4676.0,40280.0,43960.0,41821.0
8,2025,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sohar,Direct,Agent-012,40827.0,34016.0,28172.0,25751.0,24190.0,1562.0,2575.0,657.0,2508.0,1003.0,2813.0,12295.0,41796.0,40827.0,38983.0
8,2025,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Salalah,Broker,Agent-010,65892.0,56237.0,53426.0,41150.0,34001.0,7149.0,9055.0,2158.0,3299.0,2832.0,5857.0,21604.0,62992.0,65892.0,65685.0
8,2025,Property Insurance,Fire & Perils,Commercial,Property Insurance,Muscat HQ,Broker,Agent-008,63414.0,57261.0,60078.0,34036.0,21445.0,12591.0,5493.0,1877.0,2135.0,2912.0,8296.0,14258.0,62110.0,63414.0,58628.0
8,2025,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Broker,Agent-001,51179.0,41084.0,38740.0,36031.0,26207.0,9823.0,4595.0,2284.0,2452.0,1698.0,8707.0,14205.0,55620.0,51179.0,50939.0
8,2025,Property Insurance,Property All Risks,Commercial,Property Insurance,Muscat HQ,Bancassurance,Agent-007,36323.0,27125.0,24776.0,16829.0,10220.0,6609.0,3542.0,1302.0,1704.0,1573.0,2612.0,4627.0,39482.0,36323.0,38774.0
8,2025,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sur,Broker,Agent-009,47053.0,34315.0,28437.0,18937.0,16537.0,2400.0,5185.0,1035.0,1793.0,1115.0,7585.0,17210.0,47345.0,47053.0,49106.0
8,2025,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Muscat HQ,Broker,Agent-006,37131.0,26805.0,24710.0,25572.0,15807.0,9765.0,3628.0,1668.0,2581.0,1292.0,2811.0,13165.0,34555.0,37131.0,35805.0
8,2025,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sur,Direct,Agent-002,30600.0,24949.0,26014.0,18003.0,14610.0,3393.0,2066.0,539.0,1800.0,1274.0,2470.0,7503.0,29720.0,30600.0,30300.0
8,2025,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Salalah,Broker,Agent-008,55690.0,50194.0,41431.0,21448.0,16569.0,4879.0,4329.0,2391.0,3024.0,2538.0,3688.0,21776.0,58665.0,55690.0,57756.0
8,2025,Medical Insurance,Group Medical,Corporate,Medical Insurance,Muscat HQ,Broker,Agent-004,32348.0,29237.0,29672.0,17643.0,15108.0,2535.0,2416.0,622.0,1919.0,1056.0,2399.0,10623.0,32556.0,32348.0,32454.0
8,2025,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sohar,Digital,Agent-005,28905.0,26390.0,22281.0,19509.0,17087.0,2422.0,3801.0,962.0,1376.0,1247.0,3526.0,4814.0,28341.0,28905.0,28710.0
8,2025,Medical Insurance,Individual Medical,Standard,Medical Insurance,Nizwa,Direct,Agent-010,52204.0,49103.0,42252.0,18504.0,16606.0,1898.0,7593.0,1946.0,2630.0,1896.0,9125.0,19086.0,48054.0,52204.0,55278.0
8,2025,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Sur,Digital,Agent-009,47889.0,44878.0,40688.0,30469.0,18300.0,12169.0,6193.0,1402.0,3648.0,1706.0,8061.0,13832.0,48085.0,47889.0,51323.0
8,2025,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sohar,Digital,Agent-013,47776.0,44332.0,45432.0,25991.0,19889.0,6102.0,6261.0,1118.0,3672.0,1315.0,2922.0,15841.0,46865.0,47776.0,46673.0
8,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Muscat HQ,Digital,Agent-014,29500.0,23184.0,20946.0,12824.0,9626.0,3198.0,1658.0,296.0,1553.0,1250.0,3409.0,7534.0,29179.0,29500.0,29626.0
8,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Direct,Agent-009,40909.0,33319.0,33577.0,29731.0,23488.0,6242.0,4062.0,1660.0,3256.0,1341.0,3059.0,14330.0,42630.0,40909.0,38586.0
8,2025,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Nizwa,Direct,Agent-004,43056.0,31815.0,27176.0,27885.0,17864.0,10021.0,4298.0,1371.0,2022.0,1890.0,2511.0,14348.0,44313.0,43056.0,43106.0
8,2025,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Muscat HQ,Digital,Agent-010,38728.0,28927.0,30305.0,14062.0,11160.0,2902.0,2587.0,1019.0,1448.0,1000.0,2291.0,3966.0,40426.0,38728.0,38439.0
8,2025,Travel Insurance,Individual Travel,Standard,Travel Insurance,Muscat HQ,Bancassurance,Agent-004,9487.0,38406.0,35423.0,27416.0,24677.0,2739.0,5170.0,2331.0,3147.0,2355.0,6290.0,14398.0,49691.0,9487.0,49368.0
8,2025,Travel Insurance,Individual Travel,Standard,Travel Insurance,Sur,Direct,Agent-009,41561.0,38499.0,37754.0,16928.0,12683.0,4245.0,3088.0,1795.0,3154.0,1036.0,4675.0,16036.0,42866.0,41561.0,44008.0
8,2025,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sohar,Bancassurance,Agent-006,42177.0,38380.0,37947.0,19906.0,15418.0,4488.0,5480.0,1999.0,2008.0,1843.0,3339.0,15650.0,43748.0,42177.0,39834.0
8,2025,Travel Insurance,Group Travel,Corporate,Travel Insurance,Nizwa,Direct,Agent-012,28258.0,25007.0,25173.0,13814.0,9294.0,4520.0,3922.0,984.0,1498.0,1311.0,1989.0,9697.0,28206.0,28258.0,26189.0
8,2025,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Direct,Agent-010,40161.0,37504.0,37509.0,16099.0,10710.0,5390.0,5036.0,1870.0,1637.0,1358.0,2941.0,9775.0,41306.0,40161.0,37068.0
9,2025,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sohar,Direct,Agent-004,46635.0,34216.0,27812.0,25571.0,20113.0,5458.0,3575.0,2260.0,1991.0,1311.0,8005.0,17574.0,46972.0,46635.0,43046.0
9,2025,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Bancassurance,Agent-008,56094.0,44769.0,41829.0,36682.0,25170.0,11513.0,3904.0,2369.0,1787.0,1375.0,2909.0,14955.0,57217.0,56094.0,56372.0
9,2025,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Direct,Agent-006,57430.0,52064.0,54417.0,32520.0,23773.0,8747.0,7419.0,1018.0,2644.0,2768.0,4476.0,7675.0,57962.0,57430.0,58233.0
9,2025,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Sur,Digital,Agent-004,38418.0,35998.0,30850.0,13712.0,10953.0,2760.0,2700.0,1350.0,1593.0,1262.0,2955.0,8784.0,35625.0,38418.0,37422.0
9,2025,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Nizwa,Digital,Agent-001,36514.0,26317.0,21223.0,16091.0,12359.0,3732.0,3286.0,1784.0,2542.0,816.0,2696.0,3943.0,33872.0,36514.0,36686.0
9,2025,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Bancassurance,Agent-011,36031.0,25396.0,26473.0,18099.0,12992.0,5107.0,3512.0,1107.0,1838.0,1246.0,3638.0,7084.0,32625.0,36031.0,37022.0
9,2025,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Direct,Agent-014,84576.0,27682.0,28248.0,17848.0,13692.0,4156.0,3833.0,630.0,1383.0,1194.0,2040.0,5785.0,35815.0,84576.0,33634.0
9,2025,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sur,Broker,Agent-007,42019.0,31356.0,27971.0,19841.0,17357.0,2484.0,4358.0,1731.0,2018.0,1936.0,4806.0,9463.0,41928.0,42019.0,42637.0
9,2025,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sur,Digital,Agent-014,41734.0,32600.0,28485.0,14960.0,13422.0,1538.0,2417.0,975.0,1775.0,1767.0,7925.0,14399.0,40231.0,41734.0,41438.0
9,2025,Property Insurance,Fire & Perils,Commercial,Property Insurance,Nizwa,Direct,Agent-010,54955.0,51547.0,51723.0,34876.0,30373.0,4503.0,4613.0,1200.0,2697.0,1399.0,8900.0,13327.0,59195.0,54955.0,58282.0
9,2025,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Broker,Agent-012,68106.0,59413.0,58486.0,43488.0,33250.0,10238.0,9148.0,2332.0,5427.0,3028.0,10784.0,9330.0,72636.0,68106.0,65987.0
9,2025,Property Insurance,Property All Risks,Commercial,Property Insurance,Nizwa,Direct,Agent-003,23716.0,17783.0,17799.0,14488.0,13474.0,1014.0,3133.0,619.0,1644.0,884.0,2204.0,9309.0,25748.0,23716.0,22244.0
9,2025,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Digital,Agent-014,68498.0,50801.0,51020.0,38106.0,23658.0,14448.0,8894.0,2845.0,3706.0,2872.0,3837.0,13387.0,70871.0,68498.0,65545.0
9,2025,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sur,Direct,Agent-003,54045.0,45624.0,46616.0,37574.0,23705.0,13868.0,5218.0,953.0,1846.0,1555.0,7653.0,18284.0,58504.0,54045.0,53379.0
9,2025,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Muscat HQ,Direct,Agent-011,60308.0,56929.0,47359.0,39360.0,27994.0,11367.0,6255.0,2708.0,4632.0,1641.0,11259.0,10591.0,63984.0,60308.0,55630.0
9,2025,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Muscat HQ,Broker,Agent-003,60762.0,55310.0,48381.0,42002.0,29959.0,12043.0,4459.0,611.0,2539.0,1431.0,9190.0,8715.0,61800.0,60762.0,57130.0
9,2025,Medical Insurance,Group Medical,Corporate,Medical Insurance,Salalah,Digital,Agent-003,44315.0,41423.0,43407.0,21843.0,20341.0,1503.0,4929.0,2050.0,1391.0,930.0,2711.0,15126.0,41106.0,44315.0,42022.0
9,2025,Medical Insurance,Individual Medical,Standard,Medical Insurance,Muscat HQ,Bancassurance,Agent-005,26572.0,19848.0,20414.0,9894.0,6916.0,2978.0,2534.0,506.0,1679.0,1073.0,2173.0,2726.0,24310.0,26572.0,24448.0
9,2025,Medical Insurance,Individual Medical,Standard,Medical Insurance,Muscat HQ,Direct,Agent-003,35199.0,31834.0,31922.0,25377.0,16641.0,8736.0,3598.0,523.0,2456.0,1140.0,5434.0,3840.0,37156.0,35199.0,33676.0
9,2025,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Nizwa,Broker,Agent-001,43454.0,37625.0,37429.0,21922.0,15028.0,6894.0,3670.0,950.0,2679.0,927.0,2443.0,8097.0,41515.0,43454.0,41208.0
9,2025,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sur,Bancassurance,Agent-013,46661.0,37363.0,37914.0,27869.0,22283.0,5585.0,3794.0,1704.0,1726.0,1668.0,3146.0,10897.0,47746.0,46661.0,44089.0
9,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Salalah,Direct,Agent-008,38691.0,30282.0,31305.0,24279.0,19457.0,4822.0,5186.0,1409.0,2730.0,1537.0,6950.0,11112.0,36871.0,38691.0,35850.0
9,2025,Liability Insurance,General Liability,Commercial,Liability Insurance,Sur,Digital,Agent-015,28706.0,25544.0,25388.0,17669.0,16189.0,1480.0,3547.0,584.0,1578.0,922.0,2147.0,4786.0,27473.0,28706.0,27207.0
9,2025,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sur,Bancassurance,Agent-009,28541.0,20438.0,21367.0,18721.0,17173.0,1547.0,2928.0,1010.0,1371.0,941.0,4641.0,3282.0,25896.0,28541.0,30253.0
9,2025,Travel Insurance,Individual Travel,Standard,Travel Insurance,Muscat HQ,Digital,Agent-015,65863.0,50937.0,46994.0,44830.0,40636.0,4194.0,4756.0,1548.0,4732.0,1494.0,4448.0,16062.0,69685.0,65863.0,64134.0
9,2025,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sur,Direct,Agent-006,48253.0,42003.0,43406.0,29316.0,25679.0,3637.0,4649.0,923.0,3456.0,1956.0,4508.0,13848.0,51307.0,48253.0,46480.0
9,2025,Travel Insurance,Group Travel,Corporate,Travel Insurance,Nizwa,Digital,Agent-007,61511.0,56380.0,57447.0,38268.0,29138.0,9130.0,7241.0,1405.0,3545.0,2226.0,8092.0,13754.0,59700.0,61511.0,59841.0
9,2025,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Muscat HQ,Digital,Agent-005,49039.0,35181.0,35510.0,21896.0,19676.0,2220.0,5984.0,2297.0,3605.0,2012.0,3568.0,12981.0,47468.0,49039.0,52065.0
9,2025,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Direct,Agent-013,49461.0,38806.0,37624.0,29457.0,22942.0,6515.0,6818.0,981.0,3456.0,2012.0,4560.0,11203.0,45198.0,49461.0,50234.0
10,2025,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sohar,Bancassurance,Agent-013,36302.0,27964.0,24307.0,21980.0,16344.0,5636.0,4881.0,986.0,2206.0,1159.0,3209.0,8763.0,37903.0,36302.0,38932.0
10,2025,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Bancassurance,Agent-015,37083.0,33645.0,29237.0,25957.0,20594.0,5362.0,2418.0,1467.0,1404.0,1543.0,6350.0,10111.0,35385.0,37083.0,36711.0
10,2025,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Broker,Agent-001,46243.0,41135.0,40841.0,29065.0,20208.0,8858.0,4483.0,1263.0,3276.0,2046.0,8320.0,7831.0,48541.0,46243.0,48984.0
10,2025,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Muscat HQ,Bancassurance,Agent-007,55711.0,44871.0,38084.0,31272.0,27361.0,3911.0,7553.0,2232.0,4138.0,2124.0,9781.0,12544.0,59639.0,55711.0,59239.0
10,2025,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Salalah,Digital,Agent-004,66853.0,49009.0,39785.0,34480.0,21203.0,13277.0,9230.0,2407.0,4826.0,2228.0,5588.0,12507.0,71596.0,66853.0,62808.0
